FunctionID	FunctionName	ID
PTHR19368	XLR/SCP3/FAM9	SYCP3_HUMAN
PTHR19370	NADH-CYTOCHROME B5 REDUCTASE	NB5R1_HUMAN
PTHR19370	NADH-CYTOCHROME B5 REDUCTASE	NB5R2_HUMAN
PTHR19370	NADH-CYTOCHROME B5 REDUCTASE	NB5R3_HUMAN
PTHR19370	NADH-CYTOCHROME B5 REDUCTASE	NB5R4_HUMAN
PTHR19370	NADH-CYTOCHROME B5 REDUCTASE	NB5R5_HUMAN
PTHR19370	NADH-CYTOCHROME B5 REDUCTASE	OXND1_HUMAN
PTHR19372	SULFITE REDUCTASE	SUOX_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	GRP75_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	GRP78_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HS105_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HS71L_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HS74L_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HSP13_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HSP71_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HSP72_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HSP74_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HSP76_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HSP7C_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HSP7E_HUMAN
PTHR19375	HEAT SHOCK PROTEIN 70KDA	HYOU1_HUMAN
PTHR19376	DNA-DIRECTED RNA POLYMERASE	RPA1_HUMAN
PTHR19376	DNA-DIRECTED RNA POLYMERASE	RPB1_HUMAN
PTHR19376	DNA-DIRECTED RNA POLYMERASE	RPC1_HUMAN
PTHR19378	GOLGIN- RELATED	HAUS3_HUMAN
PTHR19384	FLAVODOXIN-RELATED	MTRR_HUMAN
PTHR19384	FLAVODOXIN-RELATED	NCPR_HUMAN
PTHR19384	FLAVODOXIN-RELATED	NDOR1_HUMAN
PTHR19384	FLAVODOXIN-RELATED	NOS1_HUMAN
PTHR19384	FLAVODOXIN-RELATED	NOS2_HUMAN
PTHR19384	FLAVODOXIN-RELATED	NOS3_HUMAN
PTHR19411	G10 PROTEIN HOMOLOG	BUD31_HUMAN
PTHR19423	SH3 DOMAIN-BINDING PROTEIN 5	3BP5L_HUMAN
PTHR19423	SH3 DOMAIN-BINDING PROTEIN 5	3BP5_HUMAN
PTHR19424	HEAT SHOCK FACTOR BINDING PROTEIN 1	HSBP1_HUMAN
PTHR19424	HEAT SHOCK FACTOR BINDING PROTEIN 1	HSBPL_HUMAN
PTHR19430	FAMILY NOT NAMED	BEX1_HUMAN
PTHR19430	FAMILY NOT NAMED	BEX2_HUMAN
PTHR19430	FAMILY NOT NAMED	BEX3_HUMAN
PTHR19430	FAMILY NOT NAMED	BEX5_HUMAN
PTHR19431	60S RIBOSOMAL PROTEIN L4	RL4_HUMAN
PTHR19432	SUGAR TRANSPORTER	S45A1_HUMAN
PTHR19432	SUGAR TRANSPORTER	S45A2_HUMAN
PTHR19432	SUGAR TRANSPORTER	S45A3_HUMAN
PTHR19432	SUGAR TRANSPORTER	S45A4_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	ELAF_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	SLPI_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WF10A_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WF10B_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WFD11_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WFD12_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WFD13_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WFDC2_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WFDC3_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WFDC5_HUMAN
PTHR19441	WHEY ACDIC PROTEIN (WAP)	WFDC9_HUMAN
PTHR19443	HEXOKINASE	HKDC1_HUMAN
PTHR19443	HEXOKINASE	HXK1_HUMAN
PTHR19443	HEXOKINASE	HXK2_HUMAN
PTHR19443	HEXOKINASE	HXK3_HUMAN
PTHR19443	HEXOKINASE	HXK4_HUMAN
PTHR19444	UNC-93 RELATED	UN93A_HUMAN
PTHR19444	UNC-93 RELATED	UN93B_HUMAN
PTHR19446	REVERSE TRANSCRIPTASES	M4Q9M0_HUMAN
PTHR19447	FAMILY NOT NAMED	KHD3L_HUMAN
PTHR19447	FAMILY NOT NAMED	OOEP_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	AEBP2_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	GLI1_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	GLI2_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	GLI3_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	GLIS1_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	GLIS2_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	GLIS3_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZIC1_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZIC2_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZIC3_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZIC4_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZIC5_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZXDA_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZXDB_HUMAN
PTHR19818	ZINC FINGER PROTEIN ZIC AND GLI	ZXDC_HUMAN
PTHR19831	NEUROTRACTING/LSAMP/NEUROTRIMIN/OBCAM RELATED CELL ADHESION MOLECULE	IGLO5_HUMAN
PTHR19831	NEUROTRACTING/LSAMP/NEUROTRIMIN/OBCAM RELATED CELL ADHESION MOLECULE	IGSF5_HUMAN
PTHR19831	NEUROTRACTING/LSAMP/NEUROTRIMIN/OBCAM RELATED CELL ADHESION MOLECULE	LSAMP_HUMAN
PTHR19831	NEUROTRACTING/LSAMP/NEUROTRIMIN/OBCAM RELATED CELL ADHESION MOLECULE	NEGR1_HUMAN
PTHR19831	NEUROTRACTING/LSAMP/NEUROTRIMIN/OBCAM RELATED CELL ADHESION MOLECULE	NTRI_HUMAN
PTHR19831	NEUROTRACTING/LSAMP/NEUROTRIMIN/OBCAM RELATED CELL ADHESION MOLECULE	OPCM_HUMAN
PTHR19836	30S RIBOSOMAL PROTEIN S14	RT14_HUMAN
PTHR19842	G BETA-LIKE PROTEIN GBL	LST8_HUMAN
PTHR19845	KATANIN P80 SUBUNIT	KTNB1_HUMAN
PTHR19846	WD40 REPEAT PROTEIN	PRP4_HUMAN
PTHR19847	WD40 REPEAT PROTEIN	DCA11_HUMAN
PTHR19847	WD40 REPEAT PROTEIN	H0YKX1_HUMAN
PTHR19848	WD40 REPEAT PROTEIN	NLE1_HUMAN
PTHR19849	PHOSPHOLIPASE A-2-ACTIVATING PROTEIN	PLAP_HUMAN
PTHR19850	GUANINE NUCLEOTIDE-BINDING PROTEIN BETA (G PROTEIN BETA)	GBB1_HUMAN
PTHR19850	GUANINE NUCLEOTIDE-BINDING PROTEIN BETA (G PROTEIN BETA)	GBB2_HUMAN
PTHR19850	GUANINE NUCLEOTIDE-BINDING PROTEIN BETA (G PROTEIN BETA)	GBB3_HUMAN
PTHR19850	GUANINE NUCLEOTIDE-BINDING PROTEIN BETA (G PROTEIN BETA)	GBB4_HUMAN
PTHR19850	GUANINE NUCLEOTIDE-BINDING PROTEIN BETA (G PROTEIN BETA)	GBB5_HUMAN
PTHR19852	FAMILY NOT NAMED	PRP17_HUMAN
PTHR19852	FAMILY NOT NAMED	WDR25_HUMAN
PTHR19852	FAMILY NOT NAMED	WDR87_HUMAN
PTHR19853	WD REPEAT CONTAINING PROTEIN 3 (WDR3)	TBC31_HUMAN
PTHR19853	WD REPEAT CONTAINING PROTEIN 3 (WDR3)	WDR3_HUMAN
PTHR19854	TRANSDUCIN BETA-LIKE 3	GNB1L_HUMAN
PTHR19854	TRANSDUCIN BETA-LIKE 3	TBL3_HUMAN
PTHR19855	WD40 REPEAT PROTEIN 12, 37	WDR12_HUMAN
PTHR19855	WD40 REPEAT PROTEIN 12, 37	WDR37_HUMAN
PTHR19856	WD-REPEATCONTAINING PROTEIN (WDR1)	WDR1_HUMAN
PTHR19857	FAMILY NOT NAMED	AAMP_HUMAN
PTHR19857	FAMILY NOT NAMED	K1239_HUMAN
PTHR19858	WD40 REPEAT PROTEIN	PWP2_HUMAN
PTHR19860	FAMILY NOT NAMED	DC121_HUMAN
PTHR19860	FAMILY NOT NAMED	DC122_HUMAN
PTHR19860	FAMILY NOT NAMED	DCA12_HUMAN
PTHR19861	WD40 REPEAT PROTEIN SWD2	WDR82_HUMAN
PTHR19862	FAMILY NOT NAMED	WDR48_HUMAN
PTHR19863	FAMILY NOT NAMED	WDR47_HUMAN
PTHR19865	U3 SMALL NUCLEOLAR RNA INTERACTING PROTEIN 2	U3IP2_HUMAN
PTHR19868	RECEPTOR FOR ACTIVATED PROTEIN KINASE C (RACK1)	GBLP_HUMAN
PTHR19869	SPERMATID WD-REPEAT PROTEIN	WDR31_HUMAN
PTHR19872	UBIQUITIN LIGASE SPECIFICITY FACTOR/HREP PROTEIN	CDRT1_HUMAN
PTHR19872	UBIQUITIN LIGASE SPECIFICITY FACTOR/HREP PROTEIN	FBW10_HUMAN
PTHR19872	UBIQUITIN LIGASE SPECIFICITY FACTOR/HREP PROTEIN	G9LI08_HUMAN
PTHR19876	COATOMER	COPA_HUMAN
PTHR19876	COATOMER	COPB2_HUMAN
PTHR19877	WD40 REPEAT PROTEIN	EIF3I_HUMAN
PTHR19877	WD40 REPEAT PROTEIN	STRAP_HUMAN
PTHR19878	AUTOPHAGY PROTEIN 16-LIKE	A16L1_HUMAN
PTHR19878	AUTOPHAGY PROTEIN 16-LIKE	A16L2_HUMAN
PTHR19879	TRANSCRIPTION INITIATION FACTOR TFIID	TAF5L_HUMAN
PTHR19879	TRANSCRIPTION INITIATION FACTOR TFIID	TAF5_HUMAN
PTHR19890	FIBROBLAST GROWTH FACTOR RECEPTOR	F195A_HUMAN
PTHR19890	FIBROBLAST GROWTH FACTOR RECEPTOR	F195B_HUMAN
PTHR19890	FIBROBLAST GROWTH FACTOR RECEPTOR	FGRL1_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	ALPK3_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	CC141_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	HMCN1_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	IGFN1_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	MYOTI_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	MYPN_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	OBSCN_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	PALLD_HUMAN
PTHR19897	COILED-COIL DOMAIN-CONTAINING PROTEIN	SPEG_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	FND3A_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	FND3B_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	IGS22_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MBPHL_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MYBPH_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MYOM1_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MYOM2_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MYOM3_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MYPC1_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MYPC2_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	MYPC3_HUMAN
PTHR19900	MYOSIN-BINDING PROTEIN-RELATED	OBSL1_HUMAN
PTHR19918	CELL DIVISION CYCLE 20 (CDC20) (FIZZY)-RELATED	CD20B_HUMAN
PTHR19918	CELL DIVISION CYCLE 20 (CDC20) (FIZZY)-RELATED	CDC20_HUMAN
PTHR19918	CELL DIVISION CYCLE 20 (CDC20) (FIZZY)-RELATED	FZR_HUMAN
PTHR19919	WD REPEAT CONTAINING PROTEIN	DCAF7_HUMAN
PTHR19920	WD40 PROTEIN CIAO1	CIAO1_HUMAN
PTHR19923	WD40 REPEAT PROTEINPRL1/PRL2-RELATED	PLRG1_HUMAN
PTHR19924	FAMILY NOT NAMED	UTP15_HUMAN
PTHR19932	WD REPEAT AND HMG-BOX DNA BINDING PROTEIN	WDHD1_HUMAN
PTHR19944	MHC CLASS II-RELATED	2B14_HUMAN
PTHR19944	MHC CLASS II-RELATED	B2MG_HUMAN
PTHR19944	MHC CLASS II-RELATED	DMA_HUMAN
PTHR19944	MHC CLASS II-RELATED	DMB_HUMAN
PTHR19944	MHC CLASS II-RELATED	DOA_HUMAN
PTHR19944	MHC CLASS II-RELATED	DOB_HUMAN
PTHR19944	MHC CLASS II-RELATED	DPA1_HUMAN
PTHR19944	MHC CLASS II-RELATED	DPB1_HUMAN
PTHR19944	MHC CLASS II-RELATED	DQA1_HUMAN
PTHR19944	MHC CLASS II-RELATED	DQA2_HUMAN
PTHR19944	MHC CLASS II-RELATED	DQB1_HUMAN
PTHR19944	MHC CLASS II-RELATED	DQB2_HUMAN
PTHR19944	MHC CLASS II-RELATED	DRA_HUMAN
PTHR19944	MHC CLASS II-RELATED	DRB3_HUMAN
PTHR19944	MHC CLASS II-RELATED	DRB4_HUMAN
PTHR19944	MHC CLASS II-RELATED	DRB5_HUMAN
PTHR19944	MHC CLASS II-RELATED	F6IQH3_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEA16_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEA18_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEA19_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEA21_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEAM1_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEAM3_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEAM4_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEAM5_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEAM6_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEAM7_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	CEAM8_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	HECA2_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	HECAM_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	IGS23_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	M0R3C2_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG11_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG1_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG2_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG3_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG4_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG6_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG8_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	PSG9_HUMAN
PTHR19955	CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE	VSTM5_HUMAN
PTHR19956	FAMILY NOT NAMED	CK035_HUMAN
PTHR19957	SYNTAXIN	H3BU86_HUMAN
PTHR19957	SYNTAXIN	STX11_HUMAN
PTHR19957	SYNTAXIN	STX12_HUMAN
PTHR19957	SYNTAXIN	STX16_HUMAN
PTHR19957	SYNTAXIN	STX17_HUMAN
PTHR19957	SYNTAXIN	STX19_HUMAN
PTHR19957	SYNTAXIN	STX1A_HUMAN
PTHR19957	SYNTAXIN	STX1B_HUMAN
PTHR19957	SYNTAXIN	STX2_HUMAN
PTHR19957	SYNTAXIN	STX3_HUMAN
PTHR19957	SYNTAXIN	STX4_HUMAN
PTHR19957	SYNTAXIN	STX5_HUMAN
PTHR19957	SYNTAXIN	STX7_HUMAN
PTHR19957	SYNTAXIN	TSNA1_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	APBP2_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	E7EVH7_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	KLC1_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	KLC2_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	KLC3_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	KLC4_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	NPHP3_HUMAN
PTHR19959	KINESIN LIGHT CHAIN	TT23L_HUMAN
PTHR19960	TEKTIN	TEKT1_HUMAN
PTHR19960	TEKTIN	TEKT2_HUMAN
PTHR19960	TEKTIN	TEKT3_HUMAN
PTHR19960	TEKTIN	TEKT4_HUMAN
PTHR19960	TEKTIN	TEKT5_HUMAN
PTHR19961	FIMBRIN/PLASTIN	PLSI_HUMAN
PTHR19961	FIMBRIN/PLASTIN	PLSL_HUMAN
PTHR19961	FIMBRIN/PLASTIN	PLST_HUMAN
PTHR19964	MULTIPLE PDZ DOMAIN PROTEIN	FRPD2_HUMAN
PTHR19964	MULTIPLE PDZ DOMAIN PROTEIN	INADL_HUMAN
PTHR19964	MULTIPLE PDZ DOMAIN PROTEIN	LNX1_HUMAN
PTHR19964	MULTIPLE PDZ DOMAIN PROTEIN	LNX2_HUMAN
PTHR19964	MULTIPLE PDZ DOMAIN PROTEIN	MPDZ_HUMAN
PTHR19964	MULTIPLE PDZ DOMAIN PROTEIN	STXB4_HUMAN
PTHR19965	RNA AND EXPORT FACTOR BINDING PROTEIN	CHTOP_HUMAN
PTHR19965	RNA AND EXPORT FACTOR BINDING PROTEIN	PDIP3_HUMAN
PTHR19965	RNA AND EXPORT FACTOR BINDING PROTEIN	THOC4_HUMAN
PTHR19969	SH2-SH3 ADAPTOR PROTEIN-RELATED	CRKL_HUMAN
PTHR19969	SH2-SH3 ADAPTOR PROTEIN-RELATED	CRK_HUMAN
PTHR19970	RIBOSOMAL PROTEIN L39E	RL39L_HUMAN
PTHR19970	RIBOSOMAL PROTEIN L39E	RL39_HUMAN
PTHR19971	TYROSINE PROTEIN PHOSPHATASE	H3BU27_HUMAN
PTHR19971	TYROSINE PROTEIN PHOSPHATASE	SHPS1_HUMAN
PTHR19971	TYROSINE PROTEIN PHOSPHATASE	SIRB1_HUMAN
PTHR19971	TYROSINE PROTEIN PHOSPHATASE	SIRB2_HUMAN
PTHR19971	TYROSINE PROTEIN PHOSPHATASE	SIRPD_HUMAN
PTHR19971	TYROSINE PROTEIN PHOSPHATASE	SIRPG_HUMAN
PTHR19972	CALBINDIN	CALB1_HUMAN
PTHR19972	CALBINDIN	CALB2_HUMAN
PTHR19972	CALBINDIN	SEGN_HUMAN
PTHR19980	RNA CLEAVAGE STIMULATION FACTOR	CSTF3_HUMAN
PTHR19981	TALIN	MESD1_HUMAN
PTHR19981	TALIN	TLN1_HUMAN
PTHR19981	TALIN	TLN2_HUMAN
PTHR19993	MAJOR SPERM PROTEIN	MSPD2_HUMAN
PTHR20208	FAMILY NOT NAMED	SLX1_HUMAN
PTHR20275	FAMILY NOT NAMED	NADK_HUMAN
PTHR20338	FAMILY NOT NAMED	NRF1_HUMAN
PTHR20371	FAMILY NOT NAMED	ENOPH_HUMAN
PTHR20383	FAMILY NOT NAMED	SSU72_HUMAN
PTHR20426	FAMILY NOT NAMED	TSR3_HUMAN
PTHR20437	FAMILY NOT NAMED	TNR17_HUMAN
PTHR20437	FAMILY NOT NAMED	TR13C_HUMAN
PTHR20515	FAMILY NOT NAMED	D103A_HUMAN
PTHR20515	FAMILY NOT NAMED	DB130_HUMAN
PTHR20515	FAMILY NOT NAMED	DFB4A_HUMAN
PTHR20516	FAMILY NOT NAMED	H3BM71_HUMAN
PTHR20516	FAMILY NOT NAMED	TM235_HUMAN
PTHR20531	FAMILY NOT NAMED	NAA40_HUMAN
PTHR20583	FAMILY NOT NAMED	TRIQK_HUMAN
PTHR20648	FAMILY NOT NAMED	ELOC_HUMAN
PTHR20661	FAMILY NOT NAMED	PIGW_HUMAN
PTHR20766	FAMILY NOT NAMED	LAT3_HUMAN
PTHR20766	FAMILY NOT NAMED	LAT4_HUMAN
PTHR20787	FAMILY NOT NAMED	TCOF_HUMAN
PTHR20835	FAMILY NOT NAMED	PP1RB_HUMAN
PTHR20837	CENTROSOMAL PROTEIN-RELATED	C2D2A_HUMAN
PTHR20837	CENTROSOMAL PROTEIN-RELATED	C2D2B_HUMAN
PTHR20837	CENTROSOMAL PROTEIN-RELATED	CEP76_HUMAN
PTHR20837	CENTROSOMAL PROTEIN-RELATED	CJ131_HUMAN
PTHR20838	LYMPHOCYTE ANTIGEN 86	LY86_HUMAN
PTHR20843	STERILE ALPHA MOTIF DOMAIN CONTAINING PROTEIN 10	SAM10_HUMAN
PTHR20843	STERILE ALPHA MOTIF DOMAIN CONTAINING PROTEIN 10	SAM12_HUMAN
PTHR20844	MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION, SUBUNIT 9	MED9_HUMAN
PTHR20852	GLUTAMINE SYNTHETASE	GLNA_HUMAN
PTHR20852	GLUTAMINE SYNTHETASE	LGSN_HUMAN
PTHR20854	INOSITOL MONOPHOSPHATASE	BPNT1_HUMAN
PTHR20854	INOSITOL MONOPHOSPHATASE	IMPA1_HUMAN
PTHR20854	INOSITOL MONOPHOSPHATASE	IMPA2_HUMAN
PTHR20854	INOSITOL MONOPHOSPHATASE	IMPA3_HUMAN
PTHR20854	INOSITOL MONOPHOSPHATASE	INPP_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	ADR1_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	ADR2_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	MPRA_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	MPRB_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	MPRG_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	PAQR3_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	PAQR4_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	PAQR6_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	PAQR9_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	PAQRA_HUMAN
PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	PAQRB_HUMAN
PTHR20856	DNA-DIRECTED RNA POLYMERASE I SUBUNIT 2	RPA2_HUMAN
PTHR20856	DNA-DIRECTED RNA POLYMERASE I SUBUNIT 2	RPB2_HUMAN
PTHR20856	DNA-DIRECTED RNA POLYMERASE I SUBUNIT 2	RPC2_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	H0Y424_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	I10R1_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	I10R2_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	I20RA_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	I20RB_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	I22R1_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	I22R2_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	INAR1_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	INAR2_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	INGR1_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	INGR2_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	INLR1_HUMAN
PTHR20859	INTERFERON/INTERLEUKIN RECEPTOR	TF_HUMAN
PTHR20863	ACYL CARRIER PROTEIN/ZINC FINGER PROTEIN 593-RELATED	ACPM_HUMAN
PTHR20863	ACYL CARRIER PROTEIN/ZINC FINGER PROTEIN 593-RELATED	ZN593_HUMAN
PTHR20870	BARDET-BIEDL SYNDROME 1 PROTEIN	BBS1_HUMAN
PTHR20873	UNCHARACTERIZED	PSTK_HUMAN
PTHR20878	LEUCINE-RICH REPEAT CONTAINING PROTEIN 25	LRC25_HUMAN
PTHR20879	FAMILY NOT NAMED	IL27A_HUMAN
PTHR20882	FAMILY NOT NAMED	CTU2_HUMAN
PTHR20883	PHYTANOYL-COA DIOXYGENASE DOMAIN CONTAINING 1	PHYD1_HUMAN
PTHR20884	FAMILY NOT NAMED	GDPP1_HUMAN
PTHR20886	FAMILY NOT NAMED	VANG1_HUMAN
PTHR20886	FAMILY NOT NAMED	VANG2_HUMAN
PTHR20889	PHOSPHATASE, ORPHAN 1, 2	PHOP1_HUMAN
PTHR20889	PHOSPHATASE, ORPHAN 1, 2	PHOP2_HUMAN
PTHR20899	UNCHARACTERIZED	CI116_HUMAN
PTHR20899	UNCHARACTERIZED	CO065_HUMAN
PTHR20900	NADH:UBIQUINONE OXIDOREDUCTASE B18-LIKE SUBUNIT	NDUB7_HUMAN
PTHR20902	41-2 PROTEIN ANTIGEN-RELATED	TPPC5_HUMAN
PTHR20903	PREFOLDIN SUBUNIT 1-RELATED	PFD1_HUMAN
PTHR20904	FAMILY NOT NAMED	ICOS_HUMAN
PTHR20913	TBC1 DOMAIN FAMILY MEMBER 20/GTPASE	TBC20_HUMAN
PTHR20916	CYSTEINE AND GLYCINE-RICH PROTEIN 2 BINDING PROTEIN	CSR2B_HUMAN
PTHR20917	PNAS-RELATED	TMCO1_HUMAN
PTHR20918	FAMILY NOT NAMED	KCNE4_HUMAN
