ID	KO	PathID	PathName
LOX5_HUMAN	K00461	path:ko00590	Arachidonic acid metabolism
LOX5_HUMAN	K00461	path:ko04726	Serotonergic synapse
LKHA4_HUMAN	K01254	path:ko00590	Arachidonic acid metabolism
MCM7_HUMAN	K02210	path:ko04110	Cell cycle
MCM7_HUMAN	K02210	path:ko04113	Meiosis - yeast
MCM7_HUMAN	K02210	path:ko03030	DNA replication
MCM7_HUMAN	K02210	path:ko04111	Cell cycle - yeast
MBTP2_HUMAN	K07765	path:ko04141	Protein processing in endoplasmic reticulum
METH_HUMAN	K00548	path:ko00670	One carbon pool by folate
METH_HUMAN	K00548	path:ko01230	Biosynthesis of amino acids
METH_HUMAN	K00548	path:ko00270	Cysteine and methionine metabolism
METH_HUMAN	K00548	path:ko00450	Selenocompound metabolism
MKNK2_HUMAN	K04372	path:ko04066	HIF-1 signaling pathway
MKNK2_HUMAN	K04372	path:ko04010	MAPK signaling pathway
MKNK2_HUMAN	K04372	path:ko04910	Insulin signaling pathway
MMP3_HUMAN	K01394	path:ko04668	TNF signaling pathway
MMP3_HUMAN	K01394	path:ko05215	Prostate cancer
MMP3_HUMAN	K01394	path:ko04657	IL-17 signaling pathway
MMP3_HUMAN	K01394	path:ko05323	Rheumatoid arthritis
MMP3_HUMAN	K01394	path:ko05202	Transcriptional misregulation in cancer
MPZL1_HUMAN	K06770	path:ko04514	Cell adhesion molecules (CAMs)
MPIP2_HUMAN	K05866	path:ko04110	Cell cycle
MPIP2_HUMAN	K05866	path:ko04914	Progesterone-mediated oocyte maturation
MPIP2_HUMAN	K05866	path:ko04010	MAPK signaling pathway
MPIP2_HUMAN	K05866	path:ko05206	MicroRNAs in cancer
MUTYH_HUMAN	K03575	path:ko03410	Base excision repair
NCF1_HUMAN	K08011	path:ko04145	Phagosome
NCF1_HUMAN	K08011	path:ko04666	Fc gamma R-mediated phagocytosis
NCF1_HUMAN	K08011	path:ko05140	Leishmaniasis
NCF1_HUMAN	K08011	path:ko04670	Leukocyte transendothelial migration
NCF1_HUMAN	K08011	path:ko04380	Osteoclast differentiation
NCF1_HUMAN	K08011	path:ko04062	Chemokine signaling pathway
NCF1_HUMAN	K08011	path:ko05418	Fluid shear stress and atherosclerosis
NMDE2_HUMAN	K05210	path:ko04024	cAMP signaling pathway
NMDE2_HUMAN	K05210	path:ko04713	Circadian entrainment
NMDE2_HUMAN	K05210	path:ko04720	Long-term potentiation
NMDE2_HUMAN	K05210	path:ko05034	Alcoholism
NMDE2_HUMAN	K05210	path:ko05322	Systemic lupus erythematosus
NMDE2_HUMAN	K05210	path:ko05010	Alzheimer disease
NMDE2_HUMAN	K05210	path:ko04724	Glutamatergic synapse
NMDE2_HUMAN	K05210	path:ko04015	Rap1 signaling pathway
NMDE2_HUMAN	K05210	path:ko05030	Cocaine addiction
NMDE2_HUMAN	K05210	path:ko05017	Spinocerebellar ataxia
NMDE2_HUMAN	K05210	path:ko04014	Ras signaling pathway
NMDE2_HUMAN	K05210	path:ko05031	Amphetamine addiction
NMDE2_HUMAN	K05210	path:ko04080	Neuroactive ligand-receptor interaction
NMDE2_HUMAN	K05210	path:ko05016	Huntington disease
NMDE2_HUMAN	K05210	path:ko05014	Amyotrophic lateral sclerosis (ALS)
NMDE2_HUMAN	K05210	path:ko04728	Dopaminergic synapse
NMDE2_HUMAN	K05210	path:ko05033	Nicotine addiction
NMU_HUMAN	K05249	path:ko04080	Neuroactive ligand-receptor interaction
NRCAM_HUMAN	K06756	path:ko04514	Cell adhesion molecules (CAMs)
NRX2A_HUMAN	K07377	path:ko04514	Cell adhesion molecules (CAMs)
NODAL_HUMAN	K04666	path:ko04550	Signaling pathways regulating pluripotency of stem cells
NODAL_HUMAN	K04666	path:ko04350	TGF-beta signaling pathway
NODAL_HUMAN	K04666	path:ko04060	Cytokine-cytokine receptor interaction
NTRK2_HUMAN	K04360	path:ko05034	Alcoholism
NTRK2_HUMAN	K04360	path:ko04722	Neurotrophin signaling pathway
NTRK2_HUMAN	K04360	path:ko04151	PI3K-Akt signaling pathway
NTRK2_HUMAN	K04360	path:ko04010	MAPK signaling pathway
NTRK2_HUMAN	K04360	path:ko04014	Ras signaling pathway
NTR2_HUMAN	K04212	path:ko04080	Neuroactive ligand-receptor interaction
O52B2_HUMAN	K04257	path:ko04740	Olfactory transduction
O4F15_HUMAN	K04257	path:ko04740	Olfactory transduction
O52B4_HUMAN	K04257	path:ko04740	Olfactory transduction
O4F21_HUMAN	K04257	path:ko04740	Olfactory transduction
OGT1_HUMAN	K09667	path:ko00514	Other types of O-glycan biosynthesis
OGT1_HUMAN	K09667	path:ko04931	Insulin resistance
PACR_HUMAN	K04587	path:ko04024	cAMP signaling pathway
PACR_HUMAN	K04587	path:ko04713	Circadian entrainment
PACR_HUMAN	K04587	path:ko04924	Renin secretion
PACR_HUMAN	K04587	path:ko04911	Insulin secretion
PACR_HUMAN	K04587	path:ko04080	Neuroactive ligand-receptor interaction
OR2A4_HUMAN	K04257	path:ko04740	Olfactory transduction
OXLA_HUMAN	K03334	path:ko00400	Phenylalanine, tyrosine and tryptophan biosynthesis
OXLA_HUMAN	K03334	path:ko00950	Isoquinoline alkaloid biosynthesis
OXLA_HUMAN	K03334	path:ko00350	Tyrosine metabolism
OXLA_HUMAN	K03334	path:ko00270	Cysteine and methionine metabolism
OXLA_HUMAN	K03334	path:ko00280	Valine, leucine and isoleucine degradation
OXLA_HUMAN	K03334	path:ko00380	Tryptophan metabolism
OXLA_HUMAN	K03334	path:ko00360	Phenylalanine metabolism
OXLA_HUMAN	K03334	path:ko00250	Alanine, aspartate and glutamate metabolism
OR2A7_HUMAN	K04257	path:ko04740	Olfactory transduction
OR4D2_HUMAN	K04257	path:ko04740	Olfactory transduction
OR2M2_HUMAN	K04257	path:ko04740	Olfactory transduction
OR9K2_HUMAN	K04257	path:ko04740	Olfactory transduction
OR2H1_HUMAN	K04257	path:ko04740	Olfactory transduction
PAPOG_HUMAN	K14376	path:ko03015	mRNA surveillance pathway
PARP1_HUMAN	K10798	path:ko03410	Base excision repair
PARP1_HUMAN	K10798	path:ko04212	Longevity regulating pathway - worm
PARP1_HUMAN	K10798	path:ko04210	Apoptosis
PLCB3_HUMAN	K05858	path:ko04072	Phospholipase D signaling pathway
PLCB3_HUMAN	K05858	path:ko04929	GnRH secretion
PLCB3_HUMAN	K05858	path:ko04922	Glucagon signaling pathway
PLCB3_HUMAN	K05858	path:ko04611	Platelet activation
PLCB3_HUMAN	K05858	path:ko04970	Salivary secretion
PLCB3_HUMAN	K05858	path:ko04921	Oxytocin signaling pathway
PLCB3_HUMAN	K05858	path:ko04924	Renin secretion
PLCB3_HUMAN	K05858	path:ko04911	Insulin secretion
PLCB3_HUMAN	K05858	path:ko04540	Gap junction
PLCB3_HUMAN	K05858	path:ko04926	Relaxin signaling pathway
PLCB3_HUMAN	K05858	path:ko04915	Estrogen signaling pathway
PLCB3_HUMAN	K05858	path:ko04724	Glutamatergic synapse
PLCB3_HUMAN	K05858	path:ko05017	Spinocerebellar ataxia
PLCB3_HUMAN	K05858	path:ko04933	AGE-RAGE signaling pathway in diabetic complications
PLCB3_HUMAN	K05858	path:ko04973	Carbohydrate digestion and absorption
PLCB3_HUMAN	K05858	path:ko05200	Pathways in cancer
PLCB3_HUMAN	K05858	path:ko04022	cGMP-PKG signaling pathway
PLCB3_HUMAN	K05858	path:ko04371	Apelin signaling pathway
PLCB3_HUMAN	K05858	path:ko04726	Serotonergic synapse
PLCB3_HUMAN	K05858	path:ko04928	Parathyroid hormone synthesis, secretion and action
PLCB3_HUMAN	K05858	path:ko04270	Vascular smooth muscle contraction
PLCB3_HUMAN	K05858	path:ko04912	GnRH signaling pathway
PLCB3_HUMAN	K05858	path:ko04745	Phototransduction - fly
PLCB3_HUMAN	K05858	path:ko05016	Huntington disease
PLCB3_HUMAN	K05858	path:ko04925	Aldosterone synthesis and secretion
PLCB3_HUMAN	K05858	path:ko04261	Adrenergic signaling in cardiomyocytes
PLCB3_HUMAN	K05858	path:ko04062	Chemokine signaling pathway
PLCB3_HUMAN	K05858	path:ko05131	Shigellosis
PLCB3_HUMAN	K05858	path:ko04713	Circadian entrainment
PLCB3_HUMAN	K05858	path:ko04972	Pancreatic secretion
PLCB3_HUMAN	K05858	path:ko04934	Cushing syndrome
PLCB3_HUMAN	K05858	path:ko04071	Sphingolipid signaling pathway
PLCB3_HUMAN	K05858	path:ko04720	Long-term potentiation
PLCB3_HUMAN	K05858	path:ko04750	Inflammatory mediator regulation of TRP channels
PLCB3_HUMAN	K05858	path:ko04310	Wnt signaling pathway
PLCB3_HUMAN	K05858	path:ko04361	Axon regeneration
PLCB3_HUMAN	K05858	path:ko05010	Alzheimer disease
PLCB3_HUMAN	K05858	path:ko04730	Long-term depression
PLCB3_HUMAN	K05858	path:ko04723	Retrograde endocannabinoid signaling
PLCB3_HUMAN	K05858	path:ko04918	Thyroid hormone synthesis
PLCB3_HUMAN	K05858	path:ko04961	Endocrine and other factor-regulated calcium reabsorption
PLCB3_HUMAN	K05858	path:ko04020	Calcium signaling pathway
PLCB3_HUMAN	K05858	path:ko04015	Rap1 signaling pathway
PLCB3_HUMAN	K05858	path:ko00562	Inositol phosphate metabolism
PLCB3_HUMAN	K05858	path:ko05163	Human cytomegalovirus infection
PLCB3_HUMAN	K05858	path:ko05142	Chagas disease (American trypanosomiasis)
PLCB3_HUMAN	K05858	path:ko04725	Cholinergic synapse
PLCB3_HUMAN	K05858	path:ko04916	Melanogenesis
PLCB3_HUMAN	K05858	path:ko04971	Gastric acid secretion
PLCB3_HUMAN	K05858	path:ko04935	Growth hormone synthesis, secretion and action
PLCB3_HUMAN	K05858	path:ko04927	Cortisol synthesis and secretion
PLCB3_HUMAN	K05858	path:ko04919	Thyroid hormone signaling pathway
PLCB3_HUMAN	K05858	path:ko05143	African trypanosomiasis
PLCB3_HUMAN	K05858	path:ko04070	Phosphatidylinositol signaling system
PLCB3_HUMAN	K05858	path:ko05146	Amoebiasis
PLCB3_HUMAN	K05858	path:ko04621	NOD-like receptor signaling pathway
PLCB3_HUMAN	K05858	path:ko04728	Dopaminergic synapse
PHOP2_HUMAN	K13248	path:ko00750	Vitamin B6 metabolism
PIM2_HUMAN	K08806	path:ko05221	Acute myeloid leukemia
PIM2_HUMAN	K08806	path:ko05200	Pathways in cancer
PYDC5_HUMAN	K20916	path:ko04621	NOD-like receptor signaling pathway
RAB9B_HUMAN	K07900	path:ko05132	Salmonella infection
RAB9B_HUMAN	K07900	path:ko05162	Measles
RAP2C_HUMAN	K07839	path:ko04530	Tight junction
RASD1_HUMAN	K07843	path:ko04713	Circadian entrainment
RASD1_HUMAN	K07843	path:ko04934	Cushing syndrome
RAB4A_HUMAN	K07879	path:ko04144	Endocytosis
RIFK_HUMAN	K00861	path:ko00740	Riboflavin metabolism
RHBT2_HUMAN	K07868	path:ko04120	Ubiquitin mediated proteolysis
RGRF2_HUMAN	K12326	path:ko04010	MAPK signaling pathway
RGRF2_HUMAN	K12326	path:ko04014	Ras signaling pathway
RIOK2_HUMAN	K07179	path:ko03008	Ribosome biogenesis in eukaryotes
L1CAM_HUMAN	K06550	path:ko04514	Cell adhesion molecules (CAMs)
L1CAM_HUMAN	K06550	path:ko04360	Axon guidance
KCNQ1_HUMAN	K04926	path:ko04971	Gastric acid secretion
KCNQ1_HUMAN	K04926	path:ko04261	Adrenergic signaling in cardiomyocytes
KCNQ1_HUMAN	K04926	path:ko05110	Vibrio cholerae infection
KCNQ1_HUMAN	K04926	path:ko04972	Pancreatic secretion
KCNQ1_HUMAN	K04926	path:ko04725	Cholinergic synapse
KCNQ1_HUMAN	K04926	path:ko04974	Protein digestion and absorption
KPCB_HUMAN	K19662	path:ko05205	Proteoglycans in cancer
KPCB_HUMAN	K19662	path:ko04929	GnRH secretion
KPCB_HUMAN	K19662	path:ko04510	Focal adhesion
KPCB_HUMAN	K19662	path:ko05206	MicroRNAs in cancer
KPCB_HUMAN	K19662	path:ko04150	mTOR signaling pathway
KPCB_HUMAN	K19662	path:ko05161	Hepatitis B
KPCB_HUMAN	K19662	path:ko04670	Leukocyte transendothelial migration
KPCB_HUMAN	K19662	path:ko04911	Insulin secretion
KPCB_HUMAN	K19662	path:ko04727	GABAergic synapse
KPCB_HUMAN	K19662	path:ko04724	Glutamatergic synapse
KPCB_HUMAN	K19662	path:ko05017	Spinocerebellar ataxia
KPCB_HUMAN	K19662	path:ko05200	Pathways in cancer
KPCB_HUMAN	K19662	path:ko04064	NF-kappa B signaling pathway
KPCB_HUMAN	K19662	path:ko04726	Serotonergic synapse
KPCB_HUMAN	K19662	path:ko04370	VEGF signaling pathway
KPCB_HUMAN	K19662	path:ko04912	GnRH signaling pathway
KPCB_HUMAN	K19662	path:ko04925	Aldosterone synthesis and secretion
KPCB_HUMAN	K19662	path:ko04662	B cell receptor signaling pathway
KPCB_HUMAN	K19662	path:ko04062	Chemokine signaling pathway
KPCB_HUMAN	K19662	path:ko04666	Fc gamma R-mediated phagocytosis
KPCB_HUMAN	K19662	path:ko04713	Circadian entrainment
KPCB_HUMAN	K19662	path:ko04972	Pancreatic secretion
KPCB_HUMAN	K19662	path:ko05214	Glioma
KPCB_HUMAN	K19662	path:ko04071	Sphingolipid signaling pathway
KPCB_HUMAN	K19662	path:ko04720	Long-term potentiation
KPCB_HUMAN	K19662	path:ko04750	Inflammatory mediator regulation of TRP channels
KPCB_HUMAN	K19662	path:ko04723	Retrograde endocannabinoid signaling
KPCB_HUMAN	K19662	path:ko04020	Calcium signaling pathway
KPCB_HUMAN	K19662	path:ko04015	Rap1 signaling pathway
KPCB_HUMAN	K19662	path:ko05225	Hepatocellular carcinoma
KPCB_HUMAN	K19662	path:ko05163	Human cytomegalovirus infection
KPCB_HUMAN	K19662	path:ko04014	Ras signaling pathway
KPCB_HUMAN	K19662	path:ko04971	Gastric acid secretion
KPCB_HUMAN	K19662	path:ko05223	Non-small cell lung cancer
KPCB_HUMAN	K19662	path:ko04931	Insulin resistance
KPCB_HUMAN	K19662	path:ko04919	Thyroid hormone signaling pathway
KPCB_HUMAN	K19662	path:ko04010	MAPK signaling pathway
KPCB_HUMAN	K19662	path:ko05231	Choline metabolism in cancer
KPCB_HUMAN	K19662	path:ko04921	Oxytocin signaling pathway
KPCB_HUMAN	K19662	path:ko04970	Salivary secretion
KPCB_HUMAN	K19662	path:ko04650	Natural killer cell mediated cytotoxicity
KPCB_HUMAN	K19662	path:ko04540	Gap junction
KPCB_HUMAN	K19662	path:ko01521	EGFR tyrosine kinase inhibitor resistance
KPCB_HUMAN	K19662	path:ko05032	Morphine addiction
KPCB_HUMAN	K19662	path:ko04933	AGE-RAGE signaling pathway in diabetic complications
KPCB_HUMAN	K19662	path:ko04973	Carbohydrate digestion and absorption
KPCB_HUMAN	K19662	path:ko05031	Amphetamine addiction
KPCB_HUMAN	K19662	path:ko04928	Parathyroid hormone synthesis, secretion and action
KPCB_HUMAN	K19662	path:ko04270	Vascular smooth muscle contraction
KPCB_HUMAN	K19662	path:ko05170	Human immunodeficiency virus 1 infection
KPCB_HUMAN	K19662	path:ko04310	Wnt signaling pathway
KPCB_HUMAN	K19662	path:ko04730	Long-term depression
KPCB_HUMAN	K19662	path:ko04918	Thyroid hormone synthesis
KPCB_HUMAN	K19662	path:ko04066	HIF-1 signaling pathway
KPCB_HUMAN	K19662	path:ko04961	Endocrine and other factor-regulated calcium reabsorption
KPCB_HUMAN	K19662	path:ko04725	Cholinergic synapse
KPCB_HUMAN	K19662	path:ko04916	Melanogenesis
KPCB_HUMAN	K19662	path:ko05164	Influenza A
KPCB_HUMAN	K19662	path:ko04935	Growth hormone synthesis, secretion and action
KPCB_HUMAN	K19662	path:ko05140	Leishmaniasis
KPCB_HUMAN	K19662	path:ko04070	Phosphatidylinositol signaling system
KPCB_HUMAN	K19662	path:ko05143	African trypanosomiasis
KPCB_HUMAN	K19662	path:ko04728	Dopaminergic synapse
KPCB_HUMAN	K19662	path:ko04960	Aldosterone-regulated sodium reabsorption
KPCB_HUMAN	K19662	path:ko05146	Amoebiasis
KPCB_HUMAN	K19662	path:ko04012	ErbB signaling pathway
KPCE_HUMAN	K18050	path:ko05131	Shigellosis
KPCE_HUMAN	K18050	path:ko04933	AGE-RAGE signaling pathway in diabetic complications
KPCE_HUMAN	K18050	path:ko04666	Fc gamma R-mediated phagocytosis
KPCE_HUMAN	K18050	path:ko05206	MicroRNAs in cancer
KPCE_HUMAN	K18050	path:ko04371	Apelin signaling pathway
KPCE_HUMAN	K18050	path:ko04022	cGMP-PKG signaling pathway
KPCE_HUMAN	K18050	path:ko04930	Type II diabetes mellitus
KPCE_HUMAN	K18050	path:ko04270	Vascular smooth muscle contraction
KPCE_HUMAN	K18050	path:ko04071	Sphingolipid signaling pathway
KPCE_HUMAN	K18050	path:ko04750	Inflammatory mediator regulation of TRP channels
KPCE_HUMAN	K18050	path:ko04530	Tight junction
KPCE_HUMAN	K18050	path:ko04925	Aldosterone synthesis and secretion
KPCE_HUMAN	K18050	path:ko04931	Insulin resistance
KITM_HUMAN	K00857	path:ko00983	Drug metabolism - other enzymes
KITM_HUMAN	K00857	path:ko00240	Pyrimidine metabolism
KLC2_HUMAN	K10407	path:ko05012	Parkinson disease
KLC2_HUMAN	K10407	path:ko05016	Huntington disease
KLC2_HUMAN	K10407	path:ko05132	Salmonella infection
KLC2_HUMAN	K10407	path:ko05010	Alzheimer disease
KCMB4_HUMAN	K04941	path:ko04022	cGMP-PKG signaling pathway
KCMB4_HUMAN	K04941	path:ko04911	Insulin secretion
KCMB4_HUMAN	K04941	path:ko04270	Vascular smooth muscle contraction
KMT2E_HUMAN	K09189	path:ko00310	Lysine degradation
KCNJ8_HUMAN	K05001	path:ko04022	cGMP-PKG signaling pathway
LHPP_HUMAN	K11725	path:ko00190	Oxidative phosphorylation
LIS1_HUMAN	K16794	path:ko00565	Ether lipid metabolism
MCEE_HUMAN	K05606	path:ko00640	Propanoate metabolism
MCEE_HUMAN	K05606	path:ko00720	Carbon fixation pathways in prokaryotes
MCEE_HUMAN	K05606	path:ko00280	Valine, leucine and isoleucine degradation
MCEE_HUMAN	K05606	path:ko00630	Glyoxylate and dicarboxylate metabolism
MC3R_HUMAN	K04201	path:ko04080	Neuroactive ligand-receptor interaction
MBOA7_HUMAN	K13516	path:ko00564	Glycerophospholipid metabolism
MC4R_HUMAN	K04202	path:ko04080	Neuroactive ligand-receptor interaction
MGAT1_HUMAN	K00726	path:ko00513	Various types of N-glycan biosynthesis
MGAT1_HUMAN	K00726	path:ko00510	N-Glycan biosynthesis
MTND_HUMAN	K08967	path:ko00270	Cysteine and methionine metabolism
MTMR8_HUMAN	K18083	path:ko00562	Inositol phosphate metabolism
MTMR8_HUMAN	K18083	path:ko04138	Autophagy - yeast
MTMR8_HUMAN	K18083	path:ko04070	Phosphatidylinositol signaling system
NB5R4_HUMAN	K00326	path:ko00520	Amino sugar and nucleotide sugar metabolism
NUP58_HUMAN	K14307	path:ko03013	RNA transport
O10H5_HUMAN	K04257	path:ko04740	Olfactory transduction
NUCG_HUMAN	K01173	path:ko04210	Apoptosis
O2T29_HUMAN	K04257	path:ko04740	Olfactory transduction
O51B4_HUMAN	K04257	path:ko04740	Olfactory transduction
O2T33_HUMAN	K04257	path:ko04740	Olfactory transduction
O2AT4_HUMAN	K04257	path:ko04740	Olfactory transduction
O52I2_HUMAN	K04257	path:ko04740	Olfactory transduction
O6C75_HUMAN	K04257	path:ko04740	Olfactory transduction
O10A3_HUMAN	K04257	path:ko04740	Olfactory transduction
OR1E2_HUMAN	K04257	path:ko04740	Olfactory transduction
P2RY2_HUMAN	K04269	path:ko04750	Inflammatory mediator regulation of TRP channels
P2RY2_HUMAN	K04269	path:ko04080	Neuroactive ligand-receptor interaction
P2RY6_HUMAN	K04272	path:ko04080	Neuroactive ligand-receptor interaction
PB1_HUMAN	K11757	path:ko05225	Hepatocellular carcinoma
PLPP2_HUMAN	K01080	path:ko04072	Phospholipase D signaling pathway
PLPP2_HUMAN	K01080	path:ko00600	Sphingolipid metabolism
PLPP2_HUMAN	K01080	path:ko00564	Glycerophospholipid metabolism
PLPP2_HUMAN	K01080	path:ko00561	Glycerolipid metabolism
PLPP2_HUMAN	K01080	path:ko04975	Fat digestion and absorption
PLPP2_HUMAN	K01080	path:ko04666	Fc gamma R-mediated phagocytosis
PLPP2_HUMAN	K01080	path:ko05231	Choline metabolism in cancer
PLPP2_HUMAN	K01080	path:ko00565	Ether lipid metabolism
PIM1_HUMAN	K04702	path:ko05221	Acute myeloid leukemia
PIM1_HUMAN	K04702	path:ko04933	AGE-RAGE signaling pathway in diabetic complications
PIM1_HUMAN	K04702	path:ko05206	MicroRNAs in cancer
PIM1_HUMAN	K04702	path:ko05200	Pathways in cancer
PIM1_HUMAN	K04702	path:ko04630	JAK-STAT signaling pathway
PKHM1_HUMAN	K23282	path:ko05132	Salmonella infection
PKN2_HUMAN	K23691	path:ko04151	PI3K-Akt signaling pathway
PKN2_HUMAN	K23691	path:ko04621	NOD-like receptor signaling pathway
PKN2_HUMAN	K23691	path:ko05135	Yersinia infection
PPB1_HUMAN	K01077	path:ko02020	Two-component system
PPB1_HUMAN	K01077	path:ko00730	Thiamine metabolism
PPB1_HUMAN	K01077	path:ko00790	Folate biosynthesis
PPR3F_HUMAN	K17453	path:ko04910	Insulin signaling pathway
PRDM2_HUMAN	K11432	path:ko00310	Lysine degradation
PSD1_HUMAN	K12494	path:ko04144	Endocytosis
PSD1_HUMAN	K12494	path:ko04361	Axon regeneration
PX11B_HUMAN	K13352	path:ko04146	Peroxisome
PTEN_HUMAN	K01110	path:ko04510	Focal adhesion
PTEN_HUMAN	K01110	path:ko05206	MicroRNAs in cancer
PTEN_HUMAN	K01110	path:ko04150	mTOR signaling pathway
PTEN_HUMAN	K01110	path:ko05214	Glioma
PTEN_HUMAN	K01110	path:ko05224	Breast cancer
PTEN_HUMAN	K01110	path:ko04071	Sphingolipid signaling pathway
PTEN_HUMAN	K01110	path:ko05213	Endometrial cancer
PTEN_HUMAN	K01110	path:ko04218	Cellular senescence
PTEN_HUMAN	K01110	path:ko05222	Small cell lung cancer
PTEN_HUMAN	K01110	path:ko05215	Prostate cancer
PTEN_HUMAN	K01110	path:ko04361	Axon regeneration
PTEN_HUMAN	K01110	path:ko01521	EGFR tyrosine kinase inhibitor resistance
PTEN_HUMAN	K01110	path:ko00562	Inositol phosphate metabolism
PTEN_HUMAN	K01110	path:ko04151	PI3K-Akt signaling pathway
PTEN_HUMAN	K01110	path:ko05225	Hepatocellular carcinoma
PTEN_HUMAN	K01110	path:ko05165	Human papillomavirus infection
PTEN_HUMAN	K01110	path:ko05200	Pathways in cancer
PTEN_HUMAN	K01110	path:ko04212	Longevity regulating pathway - worm
PTEN_HUMAN	K01110	path:ko04140	Autophagy - animal
PTEN_HUMAN	K01110	path:ko04068	FoxO signaling pathway
PTEN_HUMAN	K01110	path:ko04931	Insulin resistance
PTEN_HUMAN	K01110	path:ko05218	Melanoma
PTEN_HUMAN	K01110	path:ko05166	Human T-cell leukemia virus 1 infection
PTEN_HUMAN	K01110	path:ko04115	p53 signaling pathway
PTEN_HUMAN	K01110	path:ko04070	Phosphatidylinositol signaling system
PTEN_HUMAN	K01110	path:ko05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
PTEN_HUMAN	K01110	path:ko05230	Central carbon metabolism in cancer
RAPH1_HUMAN	K23488	path:ko04361	Axon regeneration
RL31_HUMAN	K02910	path:ko03010	Ribosome
RPC10_HUMAN	K03019	path:ko04623	Cytosolic DNA-sensing pathway
RPC10_HUMAN	K03019	path:ko03020	RNA polymerase
RPGP1_HUMAN	K17700	path:ko04015	Rap1 signaling pathway
RS12_HUMAN	K02951	path:ko03010	Ribosome
RUNX1_HUMAN	K08367	path:ko05221	Acute myeloid leukemia
RUNX1_HUMAN	K08367	path:ko05220	Chronic myeloid leukemia
RUNX1_HUMAN	K08367	path:ko04530	Tight junction
RUNX1_HUMAN	K08367	path:ko05200	Pathways in cancer
RUNX1_HUMAN	K08367	path:ko04659	Th17 cell differentiation
RUNX1_HUMAN	K08367	path:ko05202	Transcriptional misregulation in cancer
RXFP2_HUMAN	K04307	path:ko04080	Neuroactive ligand-receptor interaction
RXFP2_HUMAN	K04307	path:ko04926	Relaxin signaling pathway
S6A12_HUMAN	K05045	path:ko04727	GABAergic synapse
S6A12_HUMAN	K05045	path:ko04721	Synaptic vesicle cycle
S45A3_HUMAN	K15379	path:ko05206	MicroRNAs in cancer
S45A3_HUMAN	K15379	path:ko05202	Transcriptional misregulation in cancer
S1PR4_HUMAN	K04293	path:ko04068	FoxO signaling pathway
S1PR4_HUMAN	K04293	path:ko04080	Neuroactive ligand-receptor interaction
S1PR4_HUMAN	K04293	path:ko04071	Sphingolipid signaling pathway
MOSMO_HUMAN	K23663	path:ko04340	Hedgehog signaling pathway
MTR1A_HUMAN	K04285	path:ko04713	Circadian entrainment
MTR1A_HUMAN	K04285	path:ko04080	Neuroactive ligand-receptor interaction
NCALD_HUMAN	K19695	path:ko04740	Olfactory transduction
NDUA4_HUMAN	K03948	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
NDUA4_HUMAN	K03948	path:ko05012	Parkinson disease
NDUA4_HUMAN	K03948	path:ko05016	Huntington disease
NDUA4_HUMAN	K03948	path:ko00190	Oxidative phosphorylation
NDUA4_HUMAN	K03948	path:ko05010	Alzheimer disease
NDUA4_HUMAN	K03948	path:ko04714	Thermogenesis
NDUA4_HUMAN	K03948	path:ko04723	Retrograde endocannabinoid signaling
MYH14_HUMAN	K10352	path:ko05130	Pathogenic Escherichia coli infection
MYH14_HUMAN	K10352	path:ko04530	Tight junction
MYH14_HUMAN	K10352	path:ko05132	Salmonella infection
NDUBA_HUMAN	K03966	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
NDUBA_HUMAN	K03966	path:ko05012	Parkinson disease
NDUBA_HUMAN	K03966	path:ko05016	Huntington disease
NDUBA_HUMAN	K03966	path:ko00190	Oxidative phosphorylation
NDUBA_HUMAN	K03966	path:ko05010	Alzheimer disease
NDUBA_HUMAN	K03966	path:ko04714	Thermogenesis
NDUBA_HUMAN	K03966	path:ko04723	Retrograde endocannabinoid signaling
MYO6_HUMAN	K10358	path:ko05130	Pathogenic Escherichia coli infection
MYO6_HUMAN	K10358	path:ko05132	Salmonella infection
NDUC1_HUMAN	K03967	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
NDUC1_HUMAN	K03967	path:ko05012	Parkinson disease
NDUC1_HUMAN	K03967	path:ko05016	Huntington disease
NDUC1_HUMAN	K03967	path:ko00190	Oxidative phosphorylation
NDUC1_HUMAN	K03967	path:ko05010	Alzheimer disease
NDUC1_HUMAN	K03967	path:ko04714	Thermogenesis
NDUC1_HUMAN	K03967	path:ko04723	Retrograde endocannabinoid signaling
NDUAC_HUMAN	K11352	path:ko04932	Non-alcoholic fatty liver disease (NAFLD)
NDUAC_HUMAN	K11352	path:ko05012	Parkinson disease
NDUAC_HUMAN	K11352	path:ko05016	Huntington disease
NDUAC_HUMAN	K11352	path:ko00190	Oxidative phosphorylation
NDUAC_HUMAN	K11352	path:ko05010	Alzheimer disease
NDUAC_HUMAN	K11352	path:ko04714	Thermogenesis
NDUAC_HUMAN	K11352	path:ko04723	Retrograde endocannabinoid signaling
NLTP_HUMAN	K08764	path:ko04146	Peroxisome
NLTP_HUMAN	K08764	path:ko00120	Primary bile acid biosynthesis
NLTP_HUMAN	K08764	path:ko01212	Fatty acid metabolism
NLTP_HUMAN	K08764	path:ko03320	PPAR signaling pathway
NLTP_HUMAN	K08764	path:ko01040	Biosynthesis of unsaturated fatty acids
